tweet_id,timestamp,text,name,doggo,floofer,pupper,puppo,dog_stage,rating,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweets,favorites
693262851218264065,2016-01-30 02:41:58,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,None,,,pupper,,pupper,1.1,golden retriever,0.989333,True,Labrador_retriever,0.00794644,True,kuvasz,0.000748932,True,474.0,2119.0
693231807727280129,2016-01-30 00:38:37,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",Bodie,,,,,,0.9,vizsla,0.8764129999999999,True,Chesapeake_Bay_retriever,0.0783998,True,Rhodesian_ridgeback,0.0321941,True,711.0,2763.0
693155686491000832,2016-01-29 19:36:08,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,Dunkin,,,,,,1.2,Shih-Tzu,0.69748,True,Lhasa,0.200151,True,Tibetan_terrier,0.0909704,True,3058.0,7567.0
693109034023534592,2016-01-29 16:30:45,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",None,,,,,,1.1,cocker spaniel,0.740013,True,Welsh_springer_spaniel,0.088739,True,golden_retriever,0.047469800000000006,True,578.0,1640.0
693095443459342336,2016-01-29 15:36:45,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,Milo,,,pupper,,pupper,1.0,ice lolly,0.660099,False,neck_brace,0.039562900000000005,False,Yorkshire_terrier,0.033487800000000005,True,433.0,1791.0
692919143163629568,2016-01-29 03:56:12,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,None,,,,,,0.9,Saint Bernard,0.612635,True,English_springer,0.269744,True,boxer,0.0486655,True,725.0,2582.0
692905862751522816,2016-01-29 03:03:25,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,Wally,,,pupper,,pupper,1.0,Mexican hairless,0.162638,True,Doberman,0.15628699999999998,True,Rhodesian_ridgeback,0.0814778,True,834.0,2337.0
692901601640583168,2016-01-29 02:46:29,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",None,,,,,,1.0,soft-coated wheaten terrier,0.403496,True,cocker_spaniel,0.135164,True,golden_retriever,0.0887187,True,574.0,1689.0
692894228850999298,2016-01-29 02:17:12,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,Tupawc,,,,,,1.0,German short-haired pointer,0.876977,True,bluetick,0.0366151,True,basset,0.0178477,True,757.0,2171.0
692828166163931137,2016-01-28 21:54:41,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,None,,,pupper,,pupper,1.2,Samoyed,0.985857,True,Arctic_fox,0.00785164,False,white_wolf,0.0032777,False,852.0,2762.0
692752401762250755,2016-01-28 16:53:37,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",None,,,pupper,,pupper,1.3,Samoyed,0.471276,True,Siberian_husky,0.15885,True,Eskimo_dog,0.138672,True,3482.0,6546.0
692568918515392513,2016-01-28 04:44:32,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,Chester,,,,,,1.2,golden retriever,0.636845,True,Labrador_retriever,0.16336199999999998,True,Pekinese,0.045554,True,1469.0,4192.0
692535307825213440,2016-01-28 02:30:58,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,Amber,,,,,,1.0,pug,0.41309,True,French_bulldog,0.199865,True,Chihuahua,0.08199060000000001,True,1296.0,3030.0
692530551048294401,2016-01-28 02:12:04,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu,Cody,,,,,,1.0,Siberian husky,0.486428,True,Eskimo_dog,0.448518,True,white_wolf,0.0415061,False,393.0,1766.0
692417313023332352,2016-01-27 18:42:06,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https://t.co/VGaIMktX10,Herschel,,,pupper,,pupper,0.7,bison,0.208922,False,mink,0.169945,False,polecat,0.144494,False,3295.0,8998.0
692187005137076224,2016-01-27 03:26:56,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,,,,,,,1.2,Siberian husky,0.810592,True,malamute,0.119745,True,Eskimo_dog,0.0292648,True,781.0,2439.0
692158366030913536,2016-01-27 01:33:08,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,Edgar,,,,,,1.0,pug,0.956565,True,swing,0.0189067,False,toy_poodle,0.013544399999999998,True,754.0,2064.0
692017291282812928,2016-01-26 16:12:33,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,Kingsley,,,,,,0.9,Tibetan terrier,0.247565,True,cocker_spaniel,0.121377,True,bow_tie,0.0993625,False,907.0,2778.0
691820333922455552,2016-01-26 03:09:55,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet https://t.co/fn1oUlS69Z,Brockly,,,,,,0.8,minivan,0.332756,False,sports_car,0.129452,False,limousine,0.0739359,False,1577.0,3809.0
691756958957883396,2016-01-25 22:58:05,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t.co/frGWV7IP6J",None,,,,,,1.0,Saint Bernard,0.342571,True,boxer,0.289096,True,Pembroke,0.07646339999999999,True,942.0,2730.0
691675652215414786,2016-01-25 17:35:00,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV,Richie,,,,,,1.0,Chihuahua,0.182898,True,teddy,0.128077,False,West_Highland_white_terrier,0.0978748,True,486.0,1876.0
691483041324204033,2016-01-25 04:49:38,When bae says they can't go out but you see them with someone else that same night. 5/10 &amp; 10/10 for heartbroken pup https://t.co/aenk0KpoWM,None,,,,,,0.5,bloodhound,0.886232,True,black-and-tan_coonhound,0.0774196,True,Gordon_setter,0.00982643,True,534.0,2298.0
691459709405118465,2016-01-25 03:16:56,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle https://t.co/LZEi0DpRsH,Leo,,,,,,1.2,Shetland sheepdog,0.5512060000000001,True,collie,0.232544,True,Border_collie,0.0952182,True,1081.0,3885.0
691444869282295808,2016-01-25 02:17:57,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,Bailey,,,,,,1.2,Bernese mountain dog,0.767563,True,Border_collie,0.08580460000000001,True,EntleBucher,0.0437693,True,807.0,2533.0
691416866452082688,2016-01-25 00:26:41,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,None,,,,,,1.3,Lakeland terrier,0.530104,True,Irish_terrier,0.197314,True,Airedale,0.08251460000000001,True,7290.0,18602.0
691321916024623104,2016-01-24 18:09:23,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,Molly,,,,,,1.1,Rottweiler,0.508981,True,German_shepherd,0.207897,True,kelpie,0.0943533,True,632.0,2483.0
691096613310316544,2016-01-24 03:14:07,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,None,,,,,,1.1,borzoi,0.441269,True,llama,0.27827,False,Arabian_camel,0.06350349999999999,False,842.0,2859.0
691090071332753408,2016-01-24 02:48:07,Happy Saturday here's a dog in a mailbox. 12/10 https://t.co/MM7tb4HpEY,None,,,,,,1.2,barrow,0.241637,False,tub,0.23845,False,bathtub,0.167285,False,320.0,1662.0
690959652130045952,2016-01-23 18:09:53,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,None,,,,,,1.1,golden retriever,0.862964,True,Labrador_retriever,0.0448653,True,Saluki,0.0124678,True,1188.0,3438.0
690938899477221376,2016-01-23 16:47:25,"She thought the sunset was pretty, but I thought she was prettier. 10/10 https://t.co/HSL3mnP5NX",None,,,,,,1.0,geyser,0.370318,False,seashore,0.274888,False,beacon,0.046397,False,1859.0,3935.0
690932576555528194,2016-01-23 16:22:17,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 https://t.co/FQZGSQIQLS,Buddy,,,,,,1.2,snorkel,0.526536,False,muzzle,0.0480888,False,scuba_diver,0.034226199999999984,False,969.0,3157.0
690735892932222976,2016-01-23 03:20:44,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,Peaches,,,,,,1.3,golden retriever,0.883229,True,Labrador_retriever,0.109635,True,kuvasz,0.00279507,True,1212.0,3641.0
690728923253055490,2016-01-23 02:53:03,This is Vinscent. He was just questioned about his recent credit card spending. 8/10 https://t.co/qOD4G19A2u,Vinscent,,,,,,0.8,kuvasz,0.422806,True,golden_retriever,0.291586,True,Great_Pyrenees,0.0761892,True,493.0,2089.0
690690673629138944,2016-01-23 00:21:03,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose https://t.co/yS7T4gxKod,Cedrick,,,,,,1.0,bath towel,0.194532,False,radiator,0.127776,False,Maltese_dog,0.08962460000000001,True,783.0,2236.0
690649993829576704,2016-01-22 21:39:24,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af https://t.co/CneG2ZbxHP,Hazel,,,,,,1.1,bighorn,0.215438,False,hyena,0.137928,False,Mexican_hairless,0.0981708,True,262.0,1250.0
690597161306841088,2016-01-22 18:09:28,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,Lolo,,,,,,1.1,Lhasa,0.0974997,True,koala,0.0919339,False,sunglasses,0.0915048,False,578.0,1868.0
690400367696297985,2016-01-22 05:07:29,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend https://t.co/PlEXTofdpf",Eriq,,,,,,1.0,Pembroke,0.426459,True,papillon,0.317368,True,Shetland_sheepdog,0.07761599999999999,True,429.0,1814.0
690374419777196032,2016-01-22 03:24:22,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 https://t.co/VpfFCKE28C,Phred,,,,,,1.1,kuvasz,0.286345,True,Labrador_retriever,0.107144,True,ice_bear,0.0850858,False,805.0,3125.0
690360449368465409,2016-01-22 02:28:52,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 https://t.co/B9ZXXKJYNx,,,,,,,0.9,pug,0.686933,True,French_bulldog,0.0763587,True,Brabancon_griffon,0.035007,True,839.0,2559.0
690248561355657216,2016-01-21 19:04:15,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog https://t.co/IF5kKaO945,Maxwell,,,,,,1.1,motor scooter,0.38269,False,moped,0.318017,False,pickup,0.0406254,False,393.0,1613.0
690021994562220032,2016-01-21 04:03:58,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 https://t.co/TmlwQWnmRC",Geoff,,,,,,1.0,badger,0.28955,False,weasel,0.0991402,False,malamute,0.0406958,True,979.0,2694.0
690015576308211712,2016-01-21 03:38:27,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,None,,,pupper,,pupper,1.2,malamute,0.949609,True,Siberian_husky,0.0330837,True,Eskimo_dog,0.016662700000000003,True,702.0,2391.0
690005060500217858,2016-01-21 02:56:40,"""I'm the only one that ever does anything in this household"" 10/10 https://t.co/V8HcVIh4jt",None,,,,,,1.0,Samoyed,0.270287,True,Great_Pyrenees,0.114027,True,teddy,0.0724748,False,1612.0,3530.0
689999384604450816,2016-01-21 02:34:07,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy https://t.co/fgMaP2zDMt,Covach,,,,,,1.0,standard poodle,0.444499,True,English_springer,0.12983,True,pug,0.0738057,True,350.0,1356.0
689977555533848577,2016-01-21 01:07:23,Happy Wednesday here's a pup wearing a beret. 12/10 please enjoy https://t.co/MXedEzSHIf,None,,,,,,1.2,cowboy hat,0.291081,False,Labrador_retriever,0.179625,True,sombrero,0.121493,False,428.0,1320.0
689905486972461056,2016-01-20 20:21:00,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY",Gizmo,,,pupper,,pupper,1.1,Pomeranian,0.943331,True,Shetland_sheepdog,0.0236751,True,chow,0.00716495,True,660.0,2360.0
689877686181715968,2016-01-20 18:30:32,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working https://t.co/5iH08ltkoe,Durg,,,,,,0.9,Old English sheepdog,0.26915500000000003,True,Tibetan_terrier,0.111496,True,Lakeland_terrier,0.104939,True,1108.0,2924.0
689835978131935233,2016-01-20 15:44:48,Meet Fynn &amp; Taco. Fynn is an all-powerful leaf lord and Taco is in the wrong place at the wrong time. 11/10 &amp; 10/10 https://t.co/MuqHPvtL8c,Fynn,,,,,,1.1,collie,0.600186,True,Shetland_sheepdog,0.298939,True,borzoi,0.0226156,True,720.0,2093.0
689661964914655233,2016-01-20 04:13:20,Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. 12/10 would pet really well https://t.co/VcxZQPNZaV,Luca,,,,,,1.2,Italian greyhound,0.322818,True,whippet,0.246966,True,Chihuahua,0.122541,True,893.0,3112.0
689659372465688576,2016-01-20 04:03:02,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky https://t.co/XtDkrsdEfF,Ricky,,,,,,0.8,bustard,0.225221,False,koala,0.0576253,False,goose,0.0535689,False,3664.0,9966.0
689623661272240129,2016-01-20 01:41:08,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper https://t.co/QnvSjjyh7n,Lucy,,,pupper,,pupper,1.0,toy poodle,0.279604,True,mashed_potato,0.208564,False,Labrador_retriever,0.07748089999999999,True,616.0,2142.0
689599056876867584,2016-01-20 00:03:21,Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation https://t.co/TRAri5iHzd,None,,,,,,1.1,dogsled,0.426494,False,cocker_spaniel,0.07310139999999997,True,Chihuahua,0.0703229,True,5258.0,11205.0
689557536375177216,2016-01-19 21:18:22,Downright majestic af 12/10 https://t.co/WFh2FEbYzj,None,,,,,,1.2,Eskimo dog,0.169482,True,Siberian_husky,0.161655,True,dingo,0.15441400000000002,False,434.0,1974.0
689517482558820352,2016-01-19 18:39:13,This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup https://t.co/Wk3XCnmDvm,Carl,,,,,,1.2,Pembroke,0.799319,True,Cardigan,0.189537,True,papillon,0.00338619,True,1361.0,3260.0
689289219123089408,2016-01-19 03:32:10,Someone sent me this without any context and every aspect of it is spectacular. 13/10 please enjoy https://t.co/Rxrd4hPmp4,None,,,,,,1.3,snowmobile,0.25464200000000003,False,assault_rifle,0.129558,False,rifle,0.110875,False,887.0,2165.0
689283819090870273,2016-01-19 03:10:43,Say hello to Chipson. He's aerodynamic af. No eyes (devastating). 9/10 would make sure he didn't bump into stuff https://t.co/V62rIva61J,Chipson,,,,,,0.9,Scotch terrier,0.267979,True,affenpinscher,0.199619,True,cairn,0.127469,True,1049.0,3136.0
689280876073582592,2016-01-19 02:59:01,This is Herald. He wants you to know he could steal your girl at any moment. 10/10 https://t.co/JR7hLnlgeS,Herald,,,,,,1.0,Chihuahua,0.6375460000000001,True,American_Staffordshire_terrier,0.150694,True,Staffordshire_bullterrier,0.103953,True,674.0,1909.0
689275259254616065,2016-01-19 02:36:42,Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. 10/10 still rad https://t.co/K55XrIoePl,Lucky,,,,,,1.0,American Staffordshire terrier,0.215161,True,Chesapeake_Bay_retriever,0.0790509,True,Doberman,0.0702259,True,235.0,1099.0
689154315265683456,2016-01-18 18:36:07,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath https://t.co/o47yitCn9N,None,,,,,,0.9,cocker spaniel,0.816044,True,golden_retriever,0.054135400000000014,True,Airedale,0.0306481,True,947.0,2966.0
689143371370250240,2016-01-18 17:52:38,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,Trip,,,pupper,,pupper,1.0,English springer,0.303781,True,papillon,0.165132,True,Welsh_springer_spaniel,0.149051,True,481.0,1948.0
688916208532455424,2016-01-18 02:49:58,This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,None,,,pupper,,pupper,1.1,Pembroke,0.430544,True,red_fox,0.206576,False,Pomeranian,0.154352,True,822.0,2611.0
688908934925697024,2016-01-18 02:21:04,Meet Clarence. He does parkour. 8/10 very talented dog https://t.co/WpSFZm7RPH,Clarence,,,,,,0.8,crane,0.158859,False,pier,0.13001600000000002,False,bell_cote,0.0877414,False,729.0,2030.0
688898160958271489,2016-01-18 01:38:15,When you have a ton of work to do but then remember you have tomorrow off. 10/10 https://t.co/MfEaMUFYTx,None,,,,,,1.0,Ibizan hound,0.8531700000000001,True,Chihuahua,0.0398973,True,Italian_greyhound,0.0352196,True,744.0,2012.0
688894073864884227,2016-01-18 01:22:00,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable https://t.co/ROPZcAMQKI,Hamrick,,,pupper,,pupper,0.7,hog,0.669996,False,guinea_pig,0.077347,False,hamster,0.0623982,False,653.0,2159.0
688828561667567616,2016-01-17 21:01:41,Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9/10 https://t.co/dfCCK3tWfr,Brad,,,,,,0.9,Cardigan,0.6142310000000001,True,skunk,0.13939200000000002,False,toilet_tissue,0.0311582,False,349.0,1331.0
688804835492233216,2016-01-17 19:27:24,When you stumble but recover quickly cause your crush is watching. 12/10 https://t.co/PMeq6IedU7,None,,,,,,1.2,malinois,0.199512,True,German_shepherd,0.0967973,True,Saluki,0.0828482,True,181.0,925.0
688789766343622656,2016-01-17 18:27:32,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,Pubert,,,,,,0.8,American Staffordshire terrier,0.5996600000000001,True,Staffordshire_bullterrier,0.380976,True,bull_mastiff,0.00388902,True,632.0,2130.0
688547210804498433,2016-01-17 02:23:42,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 https://t.co/7ycWCUrjmZ,Frönq,,,,,,0.9,papillon,0.531279,True,Blenheim_spaniel,0.214197,True,Border_collie,0.0538399,True,665.0,2477.0
688519176466644993,2016-01-17 00:32:18,This pupper is sprouting a flower out of her head. 12/10 revolutionary af https://t.co/glmvQBRjv4,None,,,pupper,,pupper,1.2,Pembroke,0.696372,True,Cardigan,0.121052,True,Shetland_sheepdog,0.050592000000000005,True,699.0,2230.0
688385280030670848,2016-01-16 15:40:14,This is Louis. He's takes top-notch selfies. 12/10 would snapchat with https://t.co/vz2DukO0th,Louis,,,,,,1.2,golden retriever,0.900437,True,cocker_spaniel,0.0222925,True,sombrero,0.0149968,False,4261.0,8907.0
688211956440801280,2016-01-16 04:11:31,This is Derby. He's a superstar. 13/10 (vid by @NBohlmann) https://t.co/o4Nfc8WoAO,Derby,,,,,,1.3,bannister,0.369449,False,four-poster,0.105307,False,shoji,0.0987669,False,791.0,2162.0
688179443353796608,2016-01-16 02:02:19,This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. 10/10 for both dogs https://t.co/mFhvtX36om,Lizzie,,,pupper,,pupper,1.0,sorrel,0.81152,False,horse_cart,0.0248201,False,Arabian_camel,0.0151553,False,559.0,2053.0
688116655151435777,2016-01-15 21:52:49,Please send dogs. I'm tired of seeing other stuff like this dangerous pirate. We only rate dogs. Thank you... 10/10 https://t.co/YdLytdZOqv,None,,,,,,1.0,pug,0.973819,True,Chihuahua,0.010891,True,Staffordshire_bullterrier,0.00686389,True,740.0,2716.0
688064179421470721,2016-01-15 18:24:18,This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10 https://t.co/GS76SfkraY,Kilo,,,,,,1.1,Eskimo dog,0.240602,True,Norwegian_elkhound,0.180369,True,Siberian_husky,0.0907388,True,345.0,1663.0
687826841265172480,2016-01-15 02:41:12,This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly https://t.co/17RGvOZO9P,Louis,,,,,,1.2,Pomeranian,0.99721,True,Pekinese,0.0008032410000000001,True,keeshond,0.000372515,True,1070.0,2640.0
687818504314159109,2016-01-15 02:08:05,With great pupper comes great responsibility. 12/10 https://t.co/hK6xB042EP,None,,,pupper,,pupper,1.2,Lakeland terrier,0.873029,True,soft-coated_wheaten_terrier,0.0609242,True,toy_poodle,0.0170309,True,910.0,2389.0
687807801670897665,2016-01-15 01:25:33,Meet Trooper &amp; Maya. Trooper protects Maya from bad things like dognappers and Comcast. So touching. 11/10 for both https://t.co/c98k1IoZKy,Trooper,,,,,,1.1,Staffordshire bullterrier,0.151113,True,boxer,0.135697,True,American_Staffordshire_terrier,0.0865912,True,683.0,2289.0
687704180304273409,2016-01-14 18:33:48,Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 https://t.co/UwOV1jqKRt,Blakely,,,pupper,,pupper,0.9,miniature pinscher,0.956063,True,toy_terrier,0.0122306,True,Chihuahua,0.00539748,True,802.0,2344.0
687664829264453632,2016-01-14 15:57:26,Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10 https://t.co/IAt3jRZ5ez,Opal,,,,,,1.1,pug,0.957365,True,French_bulldog,0.0385587,True,toy_poodle,0.0006673610000000001,True,487.0,1865.0
687494652870668288,2016-01-14 04:41:12,This is Marq. He stole this car. 7/10 wtf Marq? https://t.co/MHScqo5l8c,Marq,,,,,,0.7,Rottweiler,0.391471,True,miniature_pinscher,0.273595,True,Tibetan_mastiff,0.0416919,True,551.0,1828.0
687480748861947905,2016-01-14 03:45:57,Another magnificent photo. 12/10 https://t.co/X5w387K5jr,None,,,,,,1.2,English springer,0.472273,True,English_setter,0.16686199999999998,True,Brittany_spaniel,0.163411,True,229.0,1540.0
687476254459715584,2016-01-14 03:28:06,This is Curtis. He's a fluffball. 11/10 would snug this pupper https://t.co/1DzInODwrj,Curtis,,,pupper,,pupper,1.1,wood rabbit,0.702725,False,Angora,0.190659,False,hare,0.105072,False,507.0,1908.0
687460506001633280,2016-01-14 02:25:31,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 https://t.co/jIcVW0xxmH,Kramer,,,,,,1.0,Boston bull,0.223366,True,boxer,0.183596,True,French_bulldog,0.17691600000000002,True,518.0,1979.0
687317306314240000,2016-01-13 16:56:30,This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https://t.co/pRp1Npucbz,Tyrone,,,,,,1.1,Shih-Tzu,0.747208,True,Maltese_dog,0.0910254,True,Lhasa,0.0357878,True,8739.0,19361.0
687312378585812992,2016-01-13 16:36:55,"""You got any games on your phone"" 7/10 for invasive brown Dalmatian pupper https://t.co/yzGR9xjE9Q",None,,,pupper,,pupper,0.7,seat belt,0.703561,False,Great_Dane,0.139909,True,Weimaraner,0.0211125,True,1809.0,4193.0
687127927494963200,2016-01-13 04:23:58,Meet Gordon. He's an asshole. 9/10 would still pet https://t.co/a34N7QwKbb,Gordon,,,,,,0.9,pug,0.178205,True,Chihuahua,0.14916400000000002,True,Shih-Tzu,0.120505,True,2153.0,5205.0
687124485711986689,2016-01-13 04:10:18,Say hello to Samson. He's a Firecracker Häagen-Dazs. 11/10 objects in mirror may be more petable than they appear https://t.co/03vR9dn7jy,Samson,,,,,,1.1,car mirror,0.997121,False,seat_belt,0.000375087,False,beagle,0.000216206,True,483.0,2103.0
687109925361856513,2016-01-13 03:12:26,This is Baxter. He looks like a fun dog. Prefers action shots. 11/10 the last one is impeccable https://t.co/LHcH1yhhIb,Baxter,,,,,,1.1,borzoi,0.883086,True,whippet,0.0229336,True,Saluki,0.0216056,True,2344.0,5594.0
687102708889812993,2016-01-13 02:43:46,Army of water dogs here. None of them know where they're going. Have no real purpose. Aggressive barks. 5/10 for all https://t.co/A88x73TwMN,None,,,,,,0.5,fiddler crab,0.992069,False,quail,0.0024906,False,rock_crab,0.00151257,False,923.0,2257.0
687096057537363968,2016-01-13 02:17:20,This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it https://t.co/D7jYj6vdwC,None,,,pupper,,pupper,1.1,Labrador retriever,0.417107,True,Chesapeake_Bay_retriever,0.34173000000000003,True,German_short-haired_pointer,0.177702,True,579.0,2150.0
686947101016735744,2016-01-12 16:25:26,This is Jackson. He was specifically told not to sleep in the fridge. Damn it Jackson. 11/10 would squeeze softly https://t.co/lJs10ZJsgj,Jackson,,,,,,1.1,refrigerator,0.799795,False,medicine_chest,0.182538,False,ice_bear,0.00143058,False,3047.0,8304.0
686749460672679938,2016-01-12 03:20:05,Strange pup here. Easily manipulated. Rather inbred. Sharp for a dog. Appears uncomfortable. 8/10 would still pet https://t.co/nSQrhwbk1V,None,,,,,,0.8,cheeseburger,0.643808,False,hotdog,0.201378,False,bagel,0.0638797,False,1381.0,3345.0
686730991906516992,2016-01-12 02:06:41,I just love this picture. 12/10 lovely af https://t.co/Kc84eFNhYU,None,,,,,,1.2,Tibetan mastiff,0.338812,True,Newfoundland,0.180925,True,golden_retriever,0.180023,True,1145.0,3973.0
686683045143953408,2016-01-11 22:56:10,This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. 11/10 revolutionary pupper https://t.co/pgD6h0yhgz,Mona,,,pupper,,pupper,1.1,Norwich terrier,0.100499,True,cocker_spaniel,0.0806711,True,golden_retriever,0.0794062,True,766.0,2715.0
686618349602762752,2016-01-11 18:39:05,This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing https://t.co/yJVTi1DjJc,Olivia,,,pupper,,pupper,1.1,Rottweiler,0.441331,True,miniature_pinscher,0.23318000000000005,True,Gordon_setter,0.093582,True,1298.0,3556.0
686606069955735556,2016-01-11 17:50:18,"Meet Horace. He was practicing his levitation, minding his own business when a rogue tennis ball spooked him. 10/10 https://t.co/tB9xYjMyZd",Horace,,,,,,1.0,Labrador retriever,0.320012,True,Ibizan_hound,0.208172,True,Saluki,0.0789747,True,522.0,1815.0
686386521809772549,2016-01-11 03:17:53,Say hello to Crimson. He's a Speckled Winnebago. Main passions are air hockey &amp; parkour. 11/10 would pet thoroughly https://t.co/J5aI7SjzDc,Crimson,,,,,,1.1,Yorkshire terrier,0.477704,True,silky_terrier,0.171673,True,Australian_terrier,0.08833400000000001,True,841.0,3135.0
686377065986265092,2016-01-11 02:40:19,Meet Birf. He thinks he's gone blind. 10/10 very frightened pupper https://t.co/oDkspjNWYX,Birf,,,pupper,,pupper,1.0,German shepherd,0.830816,True,Leonberg,0.0763252,True,bloodhound,0.0374486,True,539.0,2128.0
